963	235	LRNp	Lateral reticular nucleus, parvicellular part	FFB3D9
964	776	ee	corpus callosum, extreme capsule	CCCCCC
965	894	RSPagl2/3	Retrosplenial area, lateral agranular part, layer 2/3	1AA698
966	942	EPv	Endopiriform nucleus, ventral part	A0EE9D
967	1009	cm	cranial nerves	CCCCCC
968	645	NOD	Nodulus (X)	FFFC91
969	746	ORBvl1	Orbital area, ventrolateral part, layer 1	248A5E
970	938	PGRNd	Paragigantocellular reticular nucleus, dorsal part	FFB3D9
971	776	fp	corpus callosum, posterior forceps	CCCCCC
972	315	PL	Prelimbic area	2FA850
973	409	VISl2/3	Lateral visual area, layer 2/3	08858C
974	345	SSp-m5	Primary somatosensory area, mouth, layer 5	188064
975	323	EW	Edinger-Westphal nucleus	FF90FF
976	920	CENT2	Lobule II	FFFC91
977	895	ECT6a	Ectorhinal area/Layer 6a	0D9F91
978	938	PGRNl	Paragigantocellular reticular nucleus, lateral part	FFB3D9
979	776	ccr	corpus callosum, rostrum	CCCCCC
980	467	PMd	Dorsal premammillary nucleus	FF4C3E
981	329	SSp-bfd1	Primary somatosensory area, barrel field, layer 1	188064
982	1080	FC	Fasciola cinerea	7ED04B
983	1009	lfbs	lateral forebrain bundle system	CCCCCC
984	920	CENT3	Lobule III	FFFC91
985	500	MOp	Primary motor area	1F9D5A
986	776	ccs	corpus callosum, splenium	CCCCCC
987	771	P-mot	Pons, motor related	FFBA86
988	895	ECT5	Ectorhinal area/Layer 5	0D9F91
989	519	FN	Fastigial nucleus	FFFDBC
990	1018	AUDv4	Ventral auditory area, layer 4	019399
991	1009	mfbs	medial forebrain bundle system	CCCCCC
992	928	CUL4	Lobule IV	FFFC91
993	500	MOs	Secondary motor area	1F9D5A
994	784	cbt	corticobulbar tract	CCCCCC
995	370	PMR	Paramedian reticular nucleus	FFB3D9
996	104	AId1	Agranular insular area, dorsal part, layer 1	219866
997	-1	brain	brain	FFFFFF
998	493	FS	Fundus of striatum	80CDF8
999	918	ENTl2/3	Entorhinal area, lateral part, layer 2/3	32B825
1000	1009	eps	extrapyramidal fiber systems	CCCCCC
1001	928	CUL5	Lobule V	FFFC91
1002	247	AUDp	Primary auditory area	019399
1003	784	cpt	corticopontine tract	CCCCCC
1004	467	PMv	Ventral premammillary nucleus	FF4C3E
1005	1002	AUDp6b	Primary auditory area, layer 6b	019399
1006	361	SSp-tr1	Primary somatosensory area, trunk, layer 1	188064
1007	1073	SIM	Simple lobule	FFFC91
1008	864	GENd	Geniculate group, dorsal thalamus	FF8084
1009	997	fiber tracts	fiber tracts	CCCCCC
1010	677	VISC4	Visceral area, layer 4	11AD83
1011	247	AUDd	Dorsal auditory area	019399
1012	784	crt	corticorubral tract	CCCCCC
1014	856	GENv	Geniculate group, ventral thalamus	FF909F
1015	39	ACAd5	Anterior cingulate area, dorsal part, layer 5	40A666
1016	840	onl	olfactory nerve layer of main olfactory bulb	CCCCCC
1017	1073	AN	Ansiform lobule	FFFC91
1018	247	AUDv	Ventral auditory area	019399
1019	784	cstc	corticospinal tract, crossed	CCCCCC
1020	138	PO	Posterior complex of the thalamus	FF909F
1021	993	MOs6a	Secondary motor area, layer 6a	1F9D5A
1022	818	GPe	Globus pallidus, external segment	8599CC
1023	1018	AUDv5	Ventral auditory area, layer 5	019399
1024	997	grv	grooves	AAAAAA
1025	1073	PRM	Paramedian lobule	FFFC91
1026	369	SSp-ul6b	Primary somatosensory area, upper limb, layer 6b	188064
1027	247	AUDpo	Posterior auditory area	019399
1028	784	cstu	corticospinal tract, uncrossed	CCCCCC
1029	138	POL	Posterior limiting nucleus of the thalamus	FF909F
1030	337	SSp-ll1	Primary somatosensory area, lower limb, layer 1	188064
1031	818	GPi	Globus pallidus, internal segment	8599CC
1032	1024	grv of CTX	grooves of the cerebral cortex	AAAAAA
1033	1073	COPY	Copula pyramidis	FFFC91
1034	597	TTd1	Taenia tecta, dorsal part, layer 1	62D09F
1035	378	SSs4	Supplemental somatosensory area, layer 4	188064
1036	784	cte	corticotectal tract	CCCCCC
1037	822	POST	Postsubiculum	48C83C
1038	329	SSp-bfd6a	Primary somatosensory area, barrel field, layer 6a	188064
1039	720	GR	Gracile nucleus	FFA5D2
1040	1024	grv of CBX	grooves of the cerebellar cortex	AAAAAA
1041	1073	PFL	Paraflocculus	FFFC91
1042	597	TTd2	Taenia tecta, dorsal part, layer 2	62D09F
1043	877	tspc	crossed tectospinal pathway	CCCCCC
1044	864	PP	Peripeduncular nucleus	FF8084
1045	895	ECT6b	Ectorhinal area/Layer 6b	0D9F91
1046	394	VISam6a	Anteromedial visual area, layer 6a	08858C
1047	329	SSp-bfd4	Primary somatosensory area, barrel field, layer 4	188064
1048	370	GRN	Gigantocellular reticular nucleus	FFB3D9
1049	1073	FL	Flocculus	FFFC91
1050	597	TTd3	Taenia tecta, dorsal part, layer 3	62D09F
1051	877	tspd	direct tectospinal pathway	CCCCCC
1052	348	PPN	Pedunculopontine nucleus	FFA6FF
1053	31	ACA2/3	Anterior cingulate area, layer 2/3	40A666
1054	44	ILA6a	Infralimbic area, layer 6a	59B363
1055	1032	eg	endorhinal groove	AAAAAA
1056	1017	ANcr1	Crus 1	FFFC91
1057	315	GU	Gustatory areas	009C75
1058	677	VISC5	Visceral area, layer 5	11AD83
1059	597	TTd4	Taenia tecta, dorsal part, layer 4	62D09F
1060	877	dtd	doral tegmental decussation	CCCCCC
1061	1100	PPT	Posterior pretectal nucleus	FF90FF
1062	329	SSp-bfd6b	Primary somatosensory area, barrel field, layer 6b	188064
1063	1032	hf	hippocampal fissure	AAAAAA
1064	1017	ANcr2	Crus 2	FFFC91
1065	343	HB	Hindbrain	FF9B88
1066	394	VISam2/3	Anteromedial visual area, layer 2/3	08858C
1067	605	TTv1	Taenia tecta, ventral part, layer 1	62D09F
1068	824	mfbst	dorsal thalamus related	CCCCCC
1069	370	PPY	Parapyramidal nucleus	FFB3D9
1070	329	SSp-bfd5	Primary somatosensory area, barrel field, layer 5	188064
1071	1032	rf	rhinal fissure	AAAAAA
1072	475	MGd	Medial geniculate complex, dorsal part	FF8084
1073	528	HEM	Hemispheric regions	FFFC91
1074	402	VISal1	Anterolateral visual area, layer 1	08858C
1075	605	TTv2	Taenia tecta, ventral part, layer 2	62D09F
1076	933	cvb	efferent cochleovestibular bundle	CCCCCC
1077	444	PR	Perireunensis nucleus	FF909F
1078	1032	ri	rhinal incisure	AAAAAA
1079	475	MGv	Medial geniculate complex, ventral part	FF8084
1080	1089	HIP	Hippocampal region	7ED04B
1081	44	ILA6b	Infralimbic area, layer 6b	59B363
1082	605	TTv3	Taenia tecta, ventral part, layer 3	62D09F
1083	824	mfbse	epithalamus related	CCCCCC
1084	822	PRE	Presubiculum	59B947
1085	993	MOs6b	Secondary motor area, layer 6b	1F9D5A
1086	361	SSp-tr4	Primary somatosensory area, trunk, layer 4	188064
1087	1040	pce	precentral fissure	AAAAAA
1088	475	MGm	Medial geniculate complex, medial part	FF8084
1089	695	HPF	Hippocampal formation	7ED04B
1090	378	SSs5	Supplemental somatosensory area, layer 5	188064
1091	928	CUL4, 5	Lobules IV-V	FFFC91
1092	896	em	external medullary lamina of the thalamus	CCCCCC
1093	987	PRNc	Pontine reticular nucleus, caudal part	FFBA86
1094	337	SSp-ll4	Primary somatosensory area, lower limb, layer 4	188064
1095	1040	pcf	preculminate fissure	AAAAAA
1096	127	AMd	Anteromedial nucleus, dorsal part	FF909F
1097	1129	HY	Hypothalamus	E64438
1098	395	MDRNd	Medullary reticular nucleus, dorsal part	FFB3D9
1099	768	fxs	fornix system	CCCCCC
1100	323	PRT	Pretectal region	FF90FF
1101	104	AId5	Agranular insular area, dorsal part, layer 5	219866
1102	345	SSp-m6a	Primary somatosensory area, mouth, layer 6a	188064
1103	1040	pri	primary fissure	AAAAAA
1104	127	AMv	Anteromedial nucleus, ventral part	FF909F
1105	278	IA	Intercalated amygdalar nucleus	80C0E2
1106	677	VISC2/3	Visceral area, layer 2/3	11AD83
1107	395	MDRNv	Medullary reticular nucleus, ventral part	FFB3D9
1108	776	ccg	genu of corpus callosum	CCCCCC
1109	141	PS	Parastrial nucleus	FF5547
1110	525	SUMl	Supramammillary nucleus, lateral part	FF4C3E
1111	361	SSp-tr5	Primary somatosensory area, trunk, layer 5	188064
1112	1040	psf	posterior superior fissure	AAAAAA
1113	239	IAD	Interanterodorsal nucleus of the thalamus	FF909F
1114	402	VISal4	Anterolateral visual area, layer 4	08858C
1116	798	gVIIn	genu of the facial nerve	CCCCCC
1117	771	P-sat	Pons, behavioral state related	FFC395
1118	525	SUMm	Supramammillary nucleus, medial part	FF4C3E
1119	1040	ppf	prepyramidal fissure	AAAAAA
1120	239	IAM	Interanteromedial nucleus of the thalamus	FF909F
1121	918	ENTl1	Entorhinal area, lateral part, layer 1	32B825
1123	752	icp	inferior cerebellar peduncle	CCCCCC
1124	141	PSCH	Suprachiasmatic preoptic nucleus	FF5547
1125	746	ORBvl5	Orbital area, ventrolateral part, layer 5	248A5E
1126	557	TMd	Tuberomammillary nucleus, dorsal part	FF4C3E
1127	541	TEa2/3	Temporal association areas, layer 2/3	15B0B3
1128	337	SSp-ll5	Primary somatosensory area, lower limb, layer 5	188064
1129	343	IB	Interbrain	FF7080
1131	798	iVIIn	intermediate nerve	CCCCCC
1132	771	P-sen	Pons, sensory related	FFAE6F
1133	934	ENTmv5/6	Entorhinal area, medial part, ventral zone, layer 5/6	32B825
1139	619	NLOT3	Nucleus of the lateral olfactory tract, layer 3	95E4C8
1140	566	TR1	Postpiriform transition area, layers 1	A8ECD3
1141	566	TR2	Postpiriform transition area, layers 2	A8ECD3
1142	566	TR3	Postpiriform transition area, layers 3	A8ECD3
1143	528	CBXgr	Cerebellar cortex, granular layer	ECE754
1144	528	CBXmo	Cerebellar cortex, molecular layer	FFFC91
1145	528	CBXpu	Cerebellar cortex, Purkinje layer	FFFC91
10671	1097	ME	Median eminence	F2483B
10672	1007	SIMgr	Simple lobule, granular layer	ECE754
10673	1007	SIMpu	Simple lobule, Purkinje layer	FFFC91
10674	1007	SIMmo	Simple lobule, molecular layer	FFFC91
10675	1056	ANcr1gr	Crus 1, granular layer	ECE754
10676	1056	ANcr1pu	Crus 1, Purkinje layer	FFFC91
10677	1056	ANcr1mo	Crus 1, molecular layer	FFFC91
10678	1064	ANcr2gr	Crus 2, granular layer	ECE754
10679	1064	ANcr2pu	Crus 2, Purkinje layer	FFFC91
10680	1064	ANcr2mo	Crus 2, molecular layer	FFFC91
10681	1025	PRMgr	Paramedian lobule, granular layer	ECE754
10682	1025	PRMpu	Paramedian lobule, Purkinje layer	FFFC91
10683	1025	PRMmo	Paramedian lobule, molecular layer	FFFC91
10684	1033	COPYgr	Copula pyramidis, granular layer	ECE754
10685	1033	COPYpu	Copula pyramidis, Purkinje layer	FFFC91
10686	1033	COPYmo	Copula pyramidis, molecular layer	FFFC91
10687	1041	PFLgr	Paraflocculus, granular layer	ECE754
10688	1041	PFLpu	Paraflocculus, Purkinje layer	FFFC91
10689	1041	PFLmo	Paraflocculus, molecular layer	FFFC91
10690	1049	FLgr	Flocculus, granular layer	ECE754
10691	1049	FLpu	Flocculus, Purkinje layer	FFFC91
10692	1049	FLmo	Flocculus, molecular layer	FFFC91
10693	843	PAR1	Parasubiculum, layer 1	72D569
10694	843	PAR2	Parasubiculum, layer 2	72D569
10695	843	PAR3	Parasubiculum, layer 3	72D569
10696	1037	POST1	Postsubiculum, layer 1	48C83C
10697	1037	POST2	Postsubiculum, layer 2	48C83C
10698	1037	POST3	Postsubiculum, layer 3	48C83C
10699	1084	PRE1	Presubiculum, layer 1	59B947
10700	1084	PRE2	Presubiculum, layer 2	59B947
10701	1084	PRE3	Presubiculum, layer 3	59B947
10702	726	DG-sgz	Dentate gyrus, subgranular zone	7ED04B
10703	726	DG-mo	Dentate gyrus, molecular layer	7ED04B
10704	726	DG-po	Dentate gyrus, polymorph layer	7ED04B
10705	912	LINGgr	Lingula (I), granular layer	ECE754
10706	912	LINGpu	Lingula (I), Purkinje layer	FFFC91
10707	912	LINGmo	Lingula (I), molecular layer	FFFC91
10708	976	CENT2gr	Lobule II, granular layer	ECE754
10709	976	CENT2pu	Lobule II, Purkinje layer	FFFC91
10710	976	CENT2mo	Lobule II, molecular layer	FFFC91
10711	984	CENT3gr	Lobule III, granular layer	ECE754
10712	984	CENT3pu	Lobule III, Purkinje layer	FFFC91
10713	984	CENT3mo	Lobule III, molecular layer	FFFC91
10714	992	CUL4gr	Lobule IV, granular layer	ECE754
10715	992	CUL4pu	Lobule IV, Purkinje layer	FFFC91
10716	992	CUL4mo	Lobule IV, molecular layer	FFFC91
10717	1001	CUL5gr	Lobule V, granular layer	ECE754
10718	1001	CUL5pu	Lobule V, Purkinje layer	FFFC91
10719	1001	CUL5mo	Lobule V, molecular layer	FFFC91
10720	1091	CUL4, 5gr	Lobules IV-V, granular layer	ECE754
10721	1091	CUL4, 5pu	Lobules IV-V, Purkinje layer	FFFC91
10722	1091	CUL4, 5mo	Lobules IV-V, molecular layer	FFFC91
10723	936	DECgr	Declive (VI), granular layer	ECE754
10724	936	DECpu	Declive (VI), Purkinje layer	FFFC91
10725	936	DECmo	Declive (VI), molecular layer	FFFC91
10726	944	FOTUgr	Folium-tuber vermis (VII), granular layer	ECE754
10727	944	FOTUpu	Folium-tuber vermis (VII), Purkinje layer	FFFC91
10728	944	FOTUmo	Folium-tuber vermis (VII), molecular layer	FFFC91
10729	951	PYRgr	Pyramus (VIII), granular layer	ECE754
10730	951	PYRpu	Pyramus (VIII), Purkinje layer	FFFC91
10731	951	PYRmo	Pyramus (VIII), molecular layer	FFFC91
10732	957	UVUgr	Uvula (IX), granular layer	ECE754
10733	957	UVUpu	Uvula (IX), Purkinje layer	FFFC91
10734	957	UVUmo	Uvula (IX), molecular layer	FFFC91
10735	968	NODgr	Nodulus (X), granular layer	ECE754
10736	968	NODpu	Nodulus (X), Purkinje layer	FFFC91
10737	968	NODmo	Nodulus (X), molecular layer	FFFC91
12993	453	SS1	Somatosensory areas, layer 1	188064
12994	453	SS2/3	Somatosensory areas, layer 2/3	188064
12995	453	SS4	Somatosensory areas, layer 4	188064
12996	453	SS5	Somatosensory areas, layer 5	188064
12997	453	SS6a	Somatosensory areas, layer 6a	188064
12998	453	SS6b	Somatosensory areas, layer 6b	188064
182305689	322	SSp-un	Primary somatosensory area, unassigned	188064
182305693	182305689	SSp-un1	Primary somatosensory area, unassigned, layer 1	188064
182305697	182305689	SSp-un2/3	Primary somatosensory area, unassigned, layer 2/3	188064
182305701	182305689	SSp-un4	Primary somatosensory area, unassigned, layer 4	188064
182305705	182305689	SSp-un5	Primary somatosensory area, unassigned, layer 5	188064
182305709	182305689	SSp-un6a	Primary somatosensory area, unassigned, layer 6a	188064
182305713	182305689	SSp-un6b	Primary somatosensory area, unassigned, layer 6b	188064
304325711	997	retina	retina	7F2E7E
312782546	22	VISa	Anterior area	009FAC
312782550	312782546	VISa1	Anterior area, layer 1	009FAC
312782554	312782546	VISa2/3	Anterior area, layer 2/3	009FAC
312782558	312782546	VISa4	Anterior area, layer 4	009FAC
312782562	312782546	VISa5	Anterior area, layer 5	009FAC
312782566	312782546	VISa6a	Anterior area, layer 6a	009FAC
312782570	312782546	VISa6b	Anterior area, layer 6b	009FAC
312782574	669	VISli	Laterointermediate area	08858C
312782578	312782574	VISli1	Laterointermediate area, layer 1	08858C
312782582	312782574	VISli2/3	Laterointermediate area, layer 2/3	08858C
312782586	312782574	VISli4	Laterointermediate area, layer 4	08858C
312782590	312782574	VISli5	Laterointermediate area, layer 5	08858C
312782594	312782574	VISli6a	Laterointermediate area, layer 6a	08858C
312782598	312782574	VISli6b	Laterointermediate area, layer 6b	08858C
312782604	417	VISrl1	Rostrolateral area, layer 1	009FAC
312782608	417	VISrl2/3	Rostrolateral area, layer 2/3	009FAC
312782612	417	VISrl4	Rostrolateral area, layer 4	009FAC
312782616	417	VISrl5	Rostrolateral area, layer 5	009FAC
312782620	417	VISrl6a	Rostrolateral area, layer 6a	009FAC
312782624	417	VISrl6b	Rostrolateral area, layer 6b	009FAC
312782628	669	VISpor	Postrhinal area	08858C
312782632	312782628	VISpor1	Postrhinal area, layer 1	08858C
312782636	312782628	VISpor2/3	Postrhinal area, layer 2/3	08858C
312782640	312782628	VISpor4	Postrhinal area, layer 4	08858C
312782644	312782628	VISpor5	Postrhinal area, layer 5	08858C
312782648	312782628	VISpor6a	Postrhinal area, layer 6a	08858C
312782652	312782628	VISpor6b	Postrhinal area, layer 6b	08858C
480149202	329	VISrll	Rostrolateral lateral visual area	188064
480149206	480149202	VISrll1	Rostrolateral lateral visual area, layer 1	188064
480149210	480149202	VISrll2/3	Rostrolateral lateral visual area, layer 2/3	188064
480149214	480149202	VISrll4	Rostrolateral lateral visual area, layer 4	188064
480149218	480149202	VISrll5	Rostrolateral lateral visual area,layer 5	188064
480149222	480149202	VISrll6a	Rostrolateral lateral visual area, layer 6a	188064
480149226	480149202	VISrll6b	Rostrolateral lateral visual area, layer 6b	188064
480149230	1011	VISlla	Laterolateral anterior visual area	019399
480149234	480149230	VISlla1	Laterolateral anterior visual area, layer 1	019399
480149238	480149230	VISlla2/3	Laterolateral anterior visual area, layer 2/3	019399
480149242	480149230	VISlla4	Laterolateral anterior visual area, layer 4	019399
480149246	480149230	VISlla5	Laterolateral anterior visual area,layer 5	019399
480149250	480149230	VISlla6a	Laterolateral anterior visual area, layer 6a	019399
480149254	480149230	VISlla6b	Laterolateral anterior visual area, layer 6b	019399
480149258	894	VISmma	Mediomedial anterior visual area	1AA698
480149262	480149258	VISmma1	Mediomedial anterior visual area, layer 1	1AA698
480149266	480149258	VISmma2/3	Mediomedial anterior visual area, layer 2/3	1AA698
480149270	480149258	VISmma4	Mediomedial anterior visual area, layer 4	1AA698
480149274	480149258	VISmma5	Mediomedial anterior visual area,layer 5	1AA698
480149278	480149258	VISmma6a	Mediomedial anterior visual area, layer 6a	1AA698
480149282	480149258	VISmma6b	Mediomedial anterior visual area, layer 6b	1AA698
480149286	894	VISmmp	Mediomedial posterior visual area	1AA698
480149290	480149286	VISmmp1	Mediomedial posterior visual area, layer 1	1AA698
480149294	480149286	VISmmp2/3	Mediomedial posterior visual area, layer 2/3	1AA698
480149298	480149286	VISmmp4	Mediomedial posterior visual area, layer 4	1AA698
480149302	480149286	VISmmp5	Mediomedial posterior visual area,layer 5	1AA698
480149306	480149286	VISmmp6a	Mediomedial posterior visual area, layer 6a	1AA698
480149310	480149286	VISmmp6b	Mediomedial posterior visual area, layer 6b	1AA698
480149314	894	VISm	Medial visual area	1AA698
480149318	480149314	VISm1	Medial visual area, layer 1	1AA698
480149322	480149314	VISm2/3	Medial visual area, layer 2/3	1AA698
480149326	480149314	VISm4	Medial visual area, layer 4	1AA698
480149330	480149314	VISm5	Medial visual area,layer 5	1AA698
480149334	480149314	VISm6a	Medial visual area, layer 6a	1AA698
480149338	480149314	VISm6b	Medial visual area, layer 6b	1AA698
484682470	822	ProS	Prosubiculum	58BA48
484682475	484682470	ProSd	Prosubiculum, dorsal part	58BA48
484682479	484682475	ProSd-m	Prosubiculum, dorsal part, molecular layer	58BA48
484682483	484682475	ProSd-sp	Prosubiculum, dorsal part, pyramidal layer	56B84B
484682487	484682475	ProSd-sr	Prosubiculum, dorsal part, stratum radiatum	58BA48
484682492	484682470	ProSv	Prosubiculum, ventral part	58BA48
484682496	484682492	ProSv-m	Prosubiculum, ventral part, molecular layer	58BA48
484682500	484682492	ProSv-sp	Prosubiculum, ventral part, pyramidal layer	56B84B
484682504	484682492	Prosv-sr	Prosubiculum, ventral part, stratum radiatum	58BA48
484682508	822	APr	Area prostriata	33B932
484682512	1009	scwm	supra-callosal cerebral white matter	CCCCCC
484682516	776	ccb	corpus callosum, body	CCCCCC
484682520	896	or	optic radiation	CCCCCC
484682524	896	ar	auditory radiation	CCCCCC
484682528	301	stc	commissural branch of stria terminalis	CCCCCC
496345664	170	LGd-sh	Dorsal part of the lateral geniculate complex, shell	FF8084
496345668	170	LGd-co	Dorsal part of the lateral geniculate complex, core	FF8084
496345672	170	LGd-ip	Dorsal part of the lateral geniculate complex, ipsilateral zone	FF8084
526157192	184	FRP5	Frontal pole, layer 5	268F45
526157196	184	FRP6a	Frontal pole, layer 6a	268F45
526322264	184	FRP6b	Frontal pole, layer 6b	268F45
527696977	731	ORBm6b	Orbital area, medial part, layer 6b	248A5E
549009199	493	LSS	Lateral strip of striatum	80CDF8
549009203	1100	RPF	Retroparafascicular nucleus	FF90FF
549009207	323	InCo	Intercollicular nucleus	FF90FF
549009211	323	MA3	Medial accesory oculomotor nucleus	FF90FF
549009215	987	P5	Peritrigeminal zone	FFBA86
549009219	987	Acs5	Accessory trigeminal nucleus	FFBA86
549009223	987	PC5	Parvicellular motor 5 nucleus	FFBA86
549009227	987	I5	Intertrigeminal nucleus	FFBA86
560581551	138	Eth	Ethmoid nucleus of the thalamus	FF909F
560581555	138	REth	Retroethmoid nucleus	FF909F
560581559	571	Xi	Xiphoid thalamic nucleus	FF909F
560581563	51	PIL	Posterior intralaminar thalamic nucleus	FF909F
563807435	637	PoT	Posterior triangular thalamic nucleus	FF8084
563807439	1014	IntG	Intermediate geniculate nucleus	FF909F
576073699	141	VMPO	Ventromedial preoptic nucleus	FF5547
576073704	290	PeF	Perifornical nucleus	F2483B
589508447	822	HATA	Hippocampo-amygdalar transition area	33B932
589508451	386	Pa5	Paratrigeminal nucleus	FFA5D2
589508455	519	VeCB	Vestibulocerebellar nucleus	FFFDBC
